zone_id,sample_id,rssi_ap1,rssi_ap2,rssi_ap3,rssi_ap4,latency_ap1,latency_ap2,latency_ap3,latency_ap4
18,169,-70.27,-76.01,-70.4,-85.16,96.91,139.39,182.12,-1.0
18,170,-63.62,-77.21,-80.02,-73.99,85.73,136.42,184.26,109.71
18,171,-69.66,-75.18,-78.9,-75.65,95.73,138.67,180.04,109.04
18,172,-74.69,-78.11,-72.22,-79.55,99.0,143.74,175.2,110.63
18,173,-75.32,-76.51,-80.73,-79.04,100.36,147.79,186.38,113.04
18,174,-67.9,-79.57,-70.57,-76.13,90.09,149.43,171.08,111.54
18,175,-70.71,-81.55,-76.89,-85.16,95.68,149.19,182.42,-1.0
18,176,-72.17,-82.85,-78.17,-76.57,95.16,147.17,183.47,116.8
18,177,-75.17,-71.47,-70.81,-69.15,99.73,136.36,178.92,108.63
18,178,-72.01,-79.34,-78.74,-77.96,99.04,142.91,186.32,112.82
18,179,-74.59,-80.11,-74.67,-75.4,95.49,142.58,176.08,117.5
18,180,-64.38,-77.91,-71.7,-78.04,93.3,141.08,180.31,120.34
18,181,-76.0,-79.06,-75.06,-76.26,97.01,141.51,174.9,111.71
18,182,-75.69,-76.5,-82.23,-72.83,97.03,147.2,190.47,115.26
18,183,-70.89,-71.68,-68.09,-78.38,95.14,130.33,177.46,119.27
18,184,-78.2,-76.94,-76.76,-76.07,100.41,149.18,187.69,111.23
18,185,-68.28,-74.32,-76.43,-84.22,88.84,144.22,175.97,116.06
18,186,-81.19,-71.67,-75.39,-84.08,103.63,134.97,188.46,123.14
18,187,-68.04,-73.89,-78.4,-82.57,93.33,145.09,191.99,115.34
18,188,-76.81,-77.48,-77.73,-75.21,102.37,148.78,181.68,107.0
18,189,-77.71,-78.86,-76.84,-80.72,104.06,145.86,191.14,121.06
18,190,-70.06,-72.31,-83.0,-76.78,94.37,135.76,200.67,117.01
18,191,-75.96,-78.71,-77.32,-74.27,103.52,145.76,193.74,111.03
18,192,-70.4,-80.35,-77.92,-81.34,97.54,153.6,181.05,113.79
18,193,-70.32,-67.99,-73.42,-75.13,92.24,132.05,175.86,111.21
18,194,-72.06,-77.96,-75.33,-88.46,91.88,138.6,180.23,-1.0
18,195,-72.46,-72.91,-77.24,-75.49,96.73,139.05,189.21,113.73
18,196,-70.2,-73.78,-71.6,-80.89,96.02,141.05,182.48,115.83
18,197,-75.21,-75.51,-79.26,-75.83,96.29,135.42,179.69,107.34
18,198,-74.49,-75.6,-77.51,-73.03,95.76,134.26,189.83,110.75
18,199,-64.8,-73.12,-80.23,-71.82,87.32,138.89,182.4,113.7
18,200,-73.34,-71.19,-80.62,-78.72,94.34,134.08,199.29,113.77
19,1,-68.86,-73.79,-80.17,-77.94,93.21,136.39,190.34,118.39
19,2,-81.46,-75.3,-83.63,-73.31,103.1,145.43,202.35,115.86
19,3,-71.52,-72.58,-79.7,-78.61,99.32,136.59,183.4,110.77
19,4,-78.33,-72.91,-80.6,-73.74,103.25,143.05,196.31,106.37
19,5,-70.52,-67.7,-78.23,-82.0,96.39,126.45,179.1,117.86
19,6,-77.23,-70.4,-75.14,-70.86,99.22,138.62,181.45,107.7
19,7,-73.95,-68.75,-72.04,-72.44,92.89,134.97,180.93,107.37
19,8,-76.79,-75.16,-76.96,-78.98,98.39,141.52,192.88,116.89
19,9,-69.71,-71.56,-78.89,-78.89,93.06,136.1,185.19,119.69
19,10,-71.37,-68.12,-79.76,-76.63,97.67,131.49,198.09,112.03
19,11,-78.79,-66.7,-71.96,-76.63,100.42,128.78,178.51,114.25
19,12,-79.26,-75.08,-74.64,-67.75,99.32,137.52,190.19,104.46
19,13,-71.29,-76.22,-80.12,-77.45,90.21,148.04,185.49,117.83
19,14,-70.11,-73.29,-72.75,-74.02,98.42,139.44,181.08,114.94
19,15,-81.72,-77.57,-75.5,-77.69,103.69,149.68,189.06,114.74
19,16,-76.66,-71.2,-78.48,-78.36,96.73,130.88,180.49,115.29
19,17,-78.27,-67.6,-73.02,-86.04,98.01,128.25,181.73,-1.0
19,18,-71.85,-77.08,-72.57,-74.89,95.64,144.6,184.9,107.65
19,19,-80.62,-78.34,-78.14,-77.07,99.88,146.16,180.75,117.54
19,20,-76.84,-74.52,-76.05,-67.24,100.72,136.82,191.29,109.75
19,21,-71.79,-69.84,-75.65,-82.13,100.02,132.01,179.64,122.71
19,22,-75.22,-70.8,-83.05,-73.77,95.57,136.06,191.67,106.94
19,23,-69.85,-76.98,-79.1,-72.0,93.79,140.01,195.41,109.43
19,24,-74.32,-83.61,-82.62,-69.71,95.1,147.12,186.18,111.08
19,25,-77.87,-74.52,-80.32,-72.93,97.73,143.72,190.87,114.13
19,26,-75.46,-78.12,-77.27,-78.29,95.84,145.93,179.39,111.77
19,27,-77.71,-73.19,-78.06,-81.08,101.13,144.35,181.71,120.97
19,28,-79.09,-78.52,-78.22,-73.71,96.87,151.1,193.84,115.62
19,29,-74.39,-71.07,-76.11,-71.39,97.0,131.25,183.03,105.93
19,30,-68.2,-75.26,-77.56,-76.75,92.9,142.73,193.52,115.59
19,31,-75.19,-78.39,-76.18,-80.33,94.83,147.34,191.73,119.66
19,32,-79.45,-73.75,-74.37,-76.24,96.84,137.01,172.7,116.56
19,33,-72.98,-80.24,-74.86,-77.54,99.96,147.14,172.9,115.42
19,34,-82.09,-73.31,-83.74,-78.78,107.72,142.16,188.07,110.48
19,35,-72.84,-81.22,-82.25,-74.94,94.09,151.7,200.65,115.47
19,36,-69.8,-77.03,-75.69,-78.35,91.68,142.9,179.53,118.19
19,37,-76.65,-80.39,-81.18,-75.08,96.91,153.02,192.06,114.6
19,38,-71.3,-74.05,-74.07,-81.92,99.27,144.84,185.42,121.65
19,39,-81.61,-71.22,-78.62,-74.88,104.29,137.61,187.36,113.99
19,40,-73.13,-71.09,-86.4,-77.84,100.17,138.76,-1.0,110.07
19,41,-79.28,-74.35,-86.79,-75.97,97.18,138.08,-1.0,112.11
19,42,-77.49,-75.73,-74.6,-83.54,99.08,142.98,182.9,122.84
19,43,-78.05,-72.03,-76.64,-79.68,95.73,131.44,182.95,121.43
19,44,-81.43,-72.77,-72.94,-81.13,106.4,141.74,184.85,112.83
19,45,-80.76,-69.23,-78.41,-75.7,100.5,137.32,184.52,114.31
19,46,-79.4,-72.48,-73.84,-80.12,101.75,137.59,178.92,111.8
19,47,-75.86,-69.38,-78.55,-78.74,102.94,135.19,193.46,117.09
19,48,-79.46,-72.69,-81.9,-81.36,103.47,137.31,187.32,116.57
19,49,-73.89,-73.85,-84.43,-72.57,101.0,137.36,199.51,108.65
19,50,-69.04,-70.7,-78.95,-68.23,96.43,128.75,193.09,107.19
19,51,-69.67,-77.78,-76.12,-79.25,98.16,146.59,178.45,113.61
19,52,-85.83,-68.73,-84.49,-78.93,-1.0,133.24,200.85,115.81
19,53,-77.67,-72.08,-73.84,-75.28,99.22,134.38,188.66,107.88
19,54,-76.65,-71.53,-78.82,-82.33,99.19,134.99,182.62,118.41
19,55,-77.8,-68.84,-74.25,-75.73,105.27,134.12,184.35,108.87
19,56,-77.75,-74.1,-80.13,-77.79,102.83,143.44,195.7,117.1
19,57,-68.98,-75.23,-78.06,-73.42,88.48,136.77,187.87,111.72
19,58,-72.48,-76.35,-77.44,-78.39,97.93,144.65,194.64,115.42
19,59,-70.7,-70.4,-76.15,-79.2,89.89,130.75,186.79,118.83
19,60,-81.51,-74.94,-77.61,-76.15,105.73,140.82,177.27,113.7
19,61,-70.13,-70.31,-80.78,-74.19,95.58,130.76,192.06,115.18
19,62,-75.69,-77.38,-77.98,-75.87,97.08,138.68,182.4,112.46
19,63,-77.08,-71.9,-81.09,-79.82,96.35,132.43,188.18,121.73
19,64,-76.29,-76.55,-76.12,-78.53,99.61,145.69,181.65,118.65
19,65,-86.59,-70.75,-94.26,-73.89,-1.0,133.77,-1.0,108.42
19,66,-77.71,-75.62,-82.02,-67.16,100.79,147.53,184.35,106.5
19,67,-73.08,-71.55,-78.53,-76.56,94.5,131.67,192.39,115.95
19,68,-72.11,-63.99,-80.77,-72.18,99.0,131.53,199.58,108.46
19,69,-75.44,-72.87,-78.29,-75.44,97.18,136.08,178.59,115.75
19,70,-74.32,-71.92,-80.04,-73.32,95.77,135.69,197.12,109.0
19,71,-83.25,-76.41,-74.56,-85.42,109.44,148.74,178.61,-1.0
19,72,-75.16,-68.81,-72.05,-78.52,99.39,128.65,184.76,118.89
19,73,-76.25,-67.67,-79.67,-71.82,103.49,126.76,182.22,104.53
19,74,-70.84,-72.12,-74.09,-76.93,92.57,139.27,173.67,119.0
19,75,-74.18,-81.64,-80.88,-74.57,92.74,143.35,184.24,107.35
19,76,-78.81,-72.76,-76.89,-75.08,104.89,132.57,178.8,115.81
19,77,-73.18,-72.19,-78.82,-77.19,100.92,133.24,182.82,109.39
19,78,-74.05,-73.6,-76.99,-73.13,101.95,137.34,187.85,114.24
19,79,-78.95,-64.0,-78.26,-72.66,98.81,130.18,186.34,106.57
19,80,-78.34,-73.21,-75.88,-85.0,100.74,142.14,189.35,124.62
19,81,-76.59,-74.47,-79.64,-71.34,103.98,143.71,198.55,107.57
19,82,-76.84,-67.45,-72.75,-76.46,102.71,127.06,175.55,113.34
19,83,-76.84,-65.38,-70.89,-71.43,97.91,133.8,166.87,107.53
19,84,-72.62,-69.31,-74.75,-78.33,94.06,131.83,184.08,114.36
19,85,-75.19,-68.89,-74.88,-72.78,99.83,132.64,185.89,114.77
19,86,-80.88,-82.69,-77.74,-78.03,102.42,144.15,184.99,111.99
19,87,-78.51,-71.38,-75.9,-75.26,97.48,141.9,184.5,110.72
19,88,-80.67,-71.02,-82.24,-81.48,104.56,138.69,200.4,113.79
19,89,-75.77,-67.17,-78.14,-78.64,102.72,129.31,187.07,119.85
19,90,-79.78,-72.18,-76.32,-76.3,104.34,131.5,179.44,115.18
19,91,-78.69,-68.78,-82.4,-80.07,103.66,129.25,200.84,113.22
19,92,-76.81,-71.95,-79.78,-77.47,102.26,141.39,181.12,112.64
19,93,-71.81,-70.06,-78.25,-73.14,94.18,129.01,181.49,112.33
19,94,-69.73,-75.51,-83.03,-76.95,91.32,138.95,202.62,113.62
19,95,-77.83,-80.51,-80.18,-74.27,105.18,151.7,198.67,108.3
19,96,-76.39,-73.96,-80.13,-79.24,99.04,134.23,189.66,111.41
19,97,-74.27,-78.06,-83.22,-74.11,102.22,142.2,191.98,114.3
19,98,-74.04,-72.87,-74.19,-78.58,99.12,142.83,173.91,112.55
19,99,-72.99,-72.08,-85.26,-72.24,99.2,139.12,-1.0,113.89
19,100,-68.69,-76.47,-75.7,-71.59,88.63,142.06,188.57,103.98
19,101,-68.83,-78.25,-87.44,-75.3,93.55,143.85,-1.0,109.19
19,102,-80.33,-79.16,-81.77,-76.56,100.07,150.13,197.41,118.15
19,103,-76.52,-73.18,-77.77,-83.63,101.37,137.54,183.87,126.23
19,104,-81.03,-65.73,-77.12,-74.49,101.4,134.82,190.69,108.67
19,105,-80.2,-74.65,-74.62,-81.76,100.93,146.38,183.1,120.81
19,106,-84.02,-73.31,-73.17,-78.98,104.3,135.39,174.76,118.55
19,107,-76.84,-66.05,-75.81,-75.0,95.36,125.42,182.26,108.13
19,108,-78.71,-70.71,-80.35,-76.72,105.75,136.98,183.72,116.3
19,109,-78.65,-71.61,-80.15,-71.92,105.56,138.55,193.96,108.45
19,110,-81.03,-74.66,-80.43,-69.49,100.4,139.96,187.88,108.97
19,111,-73.97,-72.34,-77.49,-88.91,101.51,130.96,181.47,-1.0
19,112,-83.84,-74.1,-76.2,-78.84,108.95,133.96,181.79,110.76
19,113,-83.26,-71.06,-78.32,-70.36,107.92,140.54,183.05,106.11
19,114,-68.69,-71.24,-81.26,-74.25,94.4,134.63,189.3,110.86
19,115,-77.64,-77.56,-76.69,-69.07,105.18,147.19,190.84,105.5
19,116,-72.49,-73.92,-81.56,-77.8,91.84,135.59,193.74,119.99
19,117,-75.47,-72.44,-79.73,-77.73,99.11,131.51,181.03,110.28
19,118,-78.15,-76.54,-82.45,-80.4,103.14,147.45,202.56,115.67
19,119,-80.25,-74.73,-79.97,-79.02,99.64,138.79,192.6,119.76
19,120,-77.93,-70.58,-81.61,-70.65,96.92,133.84,183.8,106.02
19,121,-73.24,-69.39,-81.59,-72.08,91.93,137.83,198.15,106.99
19,122,-72.36,-72.62,-82.58,-73.99,93.49,134.44,198.15,110.5
19,123,-80.77,-71.77,-87.13,-74.73,100.87,131.57,-1.0,109.38
19,124,-79.74,-79.75,-80.39,-77.97,97.55,142.06,190.23,109.49
19,125,-80.64,-72.73,-78.2,-77.75,105.23,135.43,186.96,111.45
19,126,-73.1,-73.23,-74.54,-68.93,96.9,134.98,184.56,108.92
19,127,-70.94,-76.62,-77.86,-71.55,97.31,146.47,188.15,105.04
19,128,-72.73,-70.8,-72.85,-76.16,92.75,131.43,171.62,109.18
19,129,-68.63,-76.79,-74.34,-80.93,91.65,136.33,181.46,116.15
19,130,-69.6,-68.43,-83.91,-73.32,92.84,126.64,198.93,108.31
19,131,-84.91,-74.62,-72.96,-74.25,101.79,136.36,182.48,105.8
19,132,-71.25,-72.34,-82.0,-73.4,98.73,138.94,199.18,110.03
19,133,-80.9,-74.21,-76.57,-76.87,104.46,135.9,179.49,115.67
19,134,-76.56,-70.74,-76.23,-79.45,102.03,133.57,189.87,116.56
19,135,-79.17,-73.48,-76.65,-73.93,104.18,131.27,185.62,112.9
19,136,-68.19,-81.04,-78.5,-73.42,88.84,146.02,190.6,115.06
19,137,-80.12,-70.55,-72.09,-79.36,106.6,134.41,169.76,118.7
19,138,-71.18,-71.38,-76.6,-69.4,95.79,129.11,191.33,109.23
19,139,-76.84,-68.25,-80.48,-74.42,95.75,131.95,185.05,114.37
19,140,-75.0,-71.33,-82.9,-75.92,100.02,129.4,186.44,114.63
19,141,-74.09,-71.77,-78.17,-75.72,94.3,141.98,190.14,117.44
19,142,-75.95,-76.7,-80.16,-82.88,95.81,142.52,189.76,114.0
19,143,-74.74,-71.01,-70.99,-80.29,101.92,137.82,171.93,111.45
19,144,-77.72,-64.89,-78.19,-76.53,101.18,127.95,182.93,111.92
19,145,-77.2,-73.47,-75.43,-74.91,96.84,141.51,189.83,107.1
19,146,-79.45,-76.55,-85.81,-70.13,98.83,138.53,-1.0,102.61
19,147,-74.37,-74.49,-80.26,-69.25,93.36,145.76,189.78,103.37
19,148,-76.54,-73.53,-78.03,-80.92,98.92,135.33,194.17,114.62
19,149,-67.45,-73.37,-75.75,-84.93,93.1,135.63,187.38,125.8
19,150,-73.5,-78.05,-79.68,-72.47,93.34,143.49,191.69,107.4
19,151,-75.54,-67.48,-67.88,-81.43,98.29,133.59,173.27,118.51
19,152,-76.65,-79.76,-79.8,-74.6,99.46,143.72,188.32,113.73
19,153,-75.4,-73.98,-74.23,-82.19,101.15,134.95,186.91,117.97
19,154,-74.28,-70.62,-79.18,-73.75,100.33,135.52,195.22,113.17
19,155,-73.15,-75.81,-78.76,-76.06,99.37,140.39,187.45,113.76
19,156,-68.12,-72.13,-77.62,-78.8,88.01,134.66,185.99,112.68
19,157,-68.4,-70.19,-74.79,-69.7,95.59,138.67,189.94,102.94
19,158,-82.64,-72.88,-91.69,-75.51,104.06,131.7,-1.0,112.87
19,159,-69.96,-73.3,-77.3,-72.9,92.73,132.77,183.76,114.46
19,160,-75.42,-70.62,-77.16,-67.85,101.47,135.21,184.68,104.81
19,161,-73.37,-73.98,-79.27,-79.03,99.66,139.52,182.33,112.09
19,162,-74.31,-73.44,-78.54,-81.53,99.5,135.02,179.14,121.04
19,163,-73.32,-70.14,-73.97,-79.17,95.45,131.85,178.89,121.21
19,164,-74.38,-75.65,-80.0,-74.55,101.9,146.96,193.61,112.15
19,165,-78.44,-67.34,-78.55,-72.34,98.38,134.05,179.81,114.83
19,166,-72.98,-75.6,-80.25,-77.5,92.61,144.44,194.53,118.88
19,167,-67.88,-69.54,-76.02,-72.92,92.45,138.2,184.81,106.87
19,168,-70.2,-84.13,-80.25,-75.69,90.52,144.33,182.5,115.32
19,169,-68.97,-72.52,-78.78,-75.94,96.32,139.57,186.02,115.27
19,170,-72.62,-72.29,-69.76,-83.02,91.29,132.44,180.72,124.17
19,171,-76.73,-70.95,-74.26,-74.38,103.52,134.79,184.18,115.59
19,172,-74.13,-76.83,-75.87,-67.37,100.0,149.04,192.24,106.25
19,173,-83.59,-68.34,-79.93,-69.71,103.29,134.07,189.92,111.98
19,174,-72.94,-73.88,-70.01,-78.12,96.44,145.33,179.84,115.56
19,175,-72.94,-76.0,-74.23,-77.68,93.09,135.62,173.64,111.89
19,176,-76.28,-68.02,-76.73,-80.3,94.24,128.67,190.59,122.32
19,177,-75.83,-69.54,-75.62,-71.14,101.15,136.05,179.91,102.88
19,178,-66.49,-70.32,-79.92,-74.44,94.94,134.62,190.54,107.16
19,179,-82.19,-79.82,-83.09,-73.31,100.67,145.29,185.36,110.12
19,180,-76.69,-71.14,-76.68,-65.81,99.58,129.94,176.06,101.83
19,181,-70.23,-74.61,-73.17,-77.02,94.8,142.25,184.41,112.98
19,182,-72.55,-72.39,-70.04,-76.27,92.87,142.94,179.8,109.31
19,183,-71.83,-76.42,-76.4,-79.08,95.0,138.86,187.74,121.7
19,184,-79.92,-65.63,-71.69,-78.98,98.24,125.36,171.05,119.31
19,185,-71.25,-71.46,-78.42,-69.77,91.51,130.74,194.09,101.72
19,186,-74.21,-75.22,-78.63,-70.15,96.13,146.9,182.54,107.31
19,187,-74.54,-68.61,-78.72,-71.02,96.62,134.9,187.97,106.72
19,188,-67.55,-76.3,-76.1,-75.16,96.17,140.79,175.57,108.77
19,189,-69.65,-67.49,-77.39,-81.31,92.37,128.37,177.51,119.03
19,190,-68.89,-70.33,-78.26,-77.0,88.93,133.41,193.09,117.97
19,191,-80.67,-82.46,-79.15,-72.36,105.71,142.34,187.18,110.06
19,192,-72.42,-71.98,-76.92,-82.33,93.91,135.4,188.71,124.4
19,193,-72.55,-74.44,-74.38,-77.24,92.78,144.5,185.08,115.71
19,194,-75.2,-77.37,-75.11,-72.21,95.01,144.97,190.55,112.17
19,195,-70.85,-70.96,-67.26,-74.87,89.89,133.99,164.43,108.7
19,196,-75.77,-74.91,-72.42,-77.61,99.46,143.18,172.22,118.6
19,197,-73.64,-68.71,-72.77,-75.87,101.52,128.43,169.89,114.62
19,198,-77.64,-76.32,-74.95,-75.72,101.83,134.93,174.54,113.14
19,199,-86.78,-72.93,-76.15,-78.31,-1.0,136.45,181.96,113.13
19,200,-79.74,-78.79,-76.88,-79.44,98.38,138.89,187.05,113.66
20,1,-74.6,-69.5,-80.48,-78.42,93.21,131.84,186.4,117.2
20,2,-74.01,-69.51,-77.77,-83.79,101.44,130.15,181.27,122.96
20,3,-79.68,-68.59,-77.04,-76.38,101.54,137.12,177.57,109.59
20,4,-69.55,-73.25,-75.23,-65.44,96.36,137.67,185.46,104.0
20,5,-76.57,-69.07,-77.68,-76.02,104.2,130.61,178.93,107.78
20,6,-76.71,-69.39,-79.39,-80.95,98.18,127.6,189.14,120.59
20,7,-75.64,-63.34,-77.02,-73.04,103.15,131.3,188.85,104.71
20,8,-83.44,-69.49,-77.1,-73.79,108.08,128.58,194.09,111.54
20,9,-79.79,-64.14,-77.88,-81.66,103.47,130.52,189.94,116.96
20,10,-85.32,-68.45,-82.69,-73.75,-1.0,136.51,200.1,109.16
20,11,-71.24,-76.44,-85.16,-78.39,91.97,136.31,-1.0,116.07
20,12,-80.6,-66.4,-82.34,-76.14,103.54,125.28,198.26,115.11
20,13,-80.65,-68.07,-82.22,-68.01,102.56,133.91,184.64,101.82
20,14,-75.84,-71.88,-78.72,-78.52,100.94,130.23,184.02,116.32
20,15,-78.62,-71.4,-76.11,-78.55,103.7,130.63,187.82,111.62
20,16,-76.06,-69.02,-79.25,-79.67,100.13,134.03,197.39,115.83
20,17,-75.13,-69.49,-77.71,-81.58,98.88,139.21,177.9,123.07
20,18,-80.19,-66.81,-80.35,-71.17,102.59,132.47,193.55,107.9
20,19,-78.32,-71.05,-83.63,-78.03,97.81,128.98,200.58,115.44
20,20,-77.13,-69.35,-84.82,-75.27,95.48,133.59,199.53,113.52
20,21,-78.14,-64.92,-75.43,-77.4,102.04,122.92,190.63,109.97
20,22,-74.16,-72.45,-84.18,-79.7,93.91,135.79,200.97,120.55
20,23,-83.04,-77.82,-80.9,-76.49,105.65,138.36,184.39,115.54
20,24,-77.96,-71.77,-79.23,-72.29,97.57,138.16,195.72,109.81
20,25,-77.54,-68.1,-73.82,-73.78,101.82,128.57,187.69,110.11
20,26,-71.7,-76.73,-71.53,-74.89,93.71,147.06,170.38,116.82
20,27,-73.66,-79.7,-77.66,-79.74,99.33,146.49,185.34,117.44
20,28,-81.99,-78.54,-81.59,-71.88,101.62,151.35,193.66,111.34
20,29,-73.38,-63.55,-72.63,-73.3,99.42,127.35,185.11,113.81
20,30,-80.8,-72.34,-78.1,-80.06,105.68,136.4,194.52,116.96
20,31,-76.35,-65.88,-80.56,-71.38,97.16,134.97,187.35,103.74
20,32,-81.44,-71.95,-79.13,-77.85,104.04,131.03,190.37,119.37
20,33,-72.82,-67.61,-82.73,-63.41,93.9,133.38,201.72,103.09
20,34,-79.45,-66.94,-83.65,-69.33,103.17,133.09,187.01,102.8
20,35,-77.17,-65.52,-76.86,-74.62,95.95,130.26,192.96,114.25
20,36,-76.57,-68.52,-74.31,-80.29,102.04,136.45,175.0,111.81
20,37,-78.56,-64.28,-82.75,-79.75,102.74,125.75,195.34,111.03
20,38,-74.28,-71.12,-81.0,-69.74,99.2,141.95,189.22,105.22
20,39,-77.7,-71.0,-81.75,-75.36,98.9,140.61,184.94,111.11
20,40,-75.91,-71.96,-83.22,-79.13,101.85,131.94,200.48,114.22
20,41,-76.19,-69.61,-77.95,-76.59,94.19,134.81,186.14,107.95
20,42,-76.74,-64.71,-79.02,-67.82,94.9,121.34,192.13,100.28
20,43,-74.61,-69.4,-75.02,-74.13,101.14,127.32,178.0,112.81
20,44,-78.06,-68.94,-78.64,-74.01,104.74,131.36,184.08,111.29
20,45,-75.9,-74.21,-86.85,-74.26,102.05,133.73,-1.0,109.71
20,46,-81.48,-69.03,-80.3,-78.42,108.12,138.27,193.76,110.83
20,47,-75.23,-72.39,-80.98,-79.21,103.07,135.29,197.76,116.88
20,48,-79.25,-75.62,-78.97,-69.41,100.51,143.37,193.29,106.07
20,49,-76.02,-77.42,-81.1,-64.6,98.78,138.32,197.21,100.06
20,50,-65.35,-63.49,-85.28,-76.21,88.21,127.06,-1.0,108.86
20,51,-81.48,-69.87,-86.17,-67.84,99.75,140.34,-1.0,102.11
20,52,-80.42,-72.9,-83.35,-80.33,102.44,135.02,204.78,112.59
20,53,-80.3,-71.51,-74.22,-72.04,97.86,134.37,172.39,104.92
20,54,-80.7,-76.77,-76.89,-77.87,100.17,147.28,176.11,111.92
20,55,-81.02,-70.44,-78.57,-80.37,107.29,130.65,182.47,122.88
20,56,-81.08,-68.65,-81.4,-83.43,98.24,126.07,200.67,119.68
20,57,-75.08,-66.96,-76.64,-77.67,97.09,129.63,176.2,109.12
20,58,-75.4,-79.28,-82.43,-75.67,102.73,143.52,203.12,109.52
20,59,-69.47,-74.02,-78.59,-73.44,91.55,139.61,179.14,111.64
20,60,-74.61,-69.47,-77.25,-70.82,101.75,128.42,182.56,103.37
20,61,-76.99,-73.84,-77.85,-79.77,96.45,140.99,193.5,119.36
20,62,-79.82,-70.48,-74.58,-72.76,105.6,136.24,184.76,110.86
20,63,-78.64,-69.26,-82.12,-80.39,96.79,128.28,184.55,119.43
20,64,-74.33,-70.58,-75.59,-76.1,99.34,130.71,181.51,116.79
20,65,-74.09,-70.88,-72.32,-73.01,93.38,133.57,173.56,106.16
20,66,-74.64,-71.38,-76.59,-74.3,100.13,142.3,183.98,108.81
20,67,-71.46,-67.19,-85.77,-76.35,97.22,133.18,-1.0,115.65
20,68,-80.17,-66.28,-85.28,-78.51,102.05,128.95,-1.0,119.39
20,69,-79.25,-69.44,-79.36,-77.2,98.4,135.41,188.92,117.15
20,70,-76.16,-66.52,-85.93,-82.8,94.65,132.04,-1.0,125.35
20,71,-82.27,-68.95,-82.98,-75.15,107.75,133.79,196.55,111.67
20,72,-70.29,-72.25,-79.41,-80.62,92.72,140.66,181.39,116.14
20,73,-80.44,-69.37,-73.94,-73.87,102.09,131.27,176.53,108.42
20,74,-76.32,-67.32,-73.36,-72.6,101.46,136.82,187.46,104.78
20,75,-72.22,-59.29,-75.24,-71.06,97.76,123.38,174.9,108.52
20,76,-72.78,-72.02,-81.47,-74.15,97.41,134.65,190.68,107.54
20,77,-78.04,-58.23,-79.52,-73.08,103.7,116.27,192.77,113.95
20,78,-74.73,-61.3,-72.21,-76.24,94.27,122.69,176.39,116.3
20,79,-70.56,-67.96,-82.51,-70.75,91.45,125.67,197.86,111.0
20,80,-76.96,-71.11,-82.09,-71.32,98.2,133.58,197.97,108.25
20,81,-74.43,-66.93,-71.89,-75.65,101.85,131.28,169.95,112.52
20,82,-71.11,-83.11,-76.93,-69.14,97.53,146.23,187.05,110.51
20,83,-71.96,-70.65,-76.39,-74.73,93.96,131.63,180.11,112.59
20,84,-73.79,-64.67,-78.17,-81.49,101.46,130.85,191.57,121.24
20,85,-75.89,-64.79,-83.23,-74.86,94.9,133.86,188.97,107.4
20,86,-77.52,-73.8,-77.06,-77.29,98.16,137.75,181.92,119.46
20,87,-71.33,-71.01,-76.37,-76.27,92.3,136.75,188.83,116.96
20,88,-72.36,-68.61,-81.58,-77.31,96.44,136.84,193.74,109.38
20,89,-76.03,-69.28,-71.19,-73.29,95.58,127.96,183.7,111.72
20,90,-73.81,-63.16,-83.08,-72.66,96.5,128.25,187.14,111.25
20,91,-77.01,-72.75,-77.75,-72.79,102.47,130.88,183.33,105.16
20,92,-74.85,-62.2,-80.38,-77.65,97.67,121.03,190.8,110.5
20,93,-71.83,-71.46,-73.49,-80.45,90.81,135.28,179.93,112.1
20,94,-81.05,-67.36,-80.52,-80.53,103.41,129.63,189.5,115.74
20,95,-74.0,-67.81,-75.86,-72.55,93.89,137.1,175.76,108.82
20,96,-74.94,-68.71,-78.66,-78.43,98.38,126.62,191.1,119.73
20,97,-77.59,-70.14,-72.92,-71.71,96.17,136.76,182.32,106.34
20,98,-74.08,-74.05,-83.46,-73.79,99.95,133.96,202.95,112.95
20,99,-76.31,-69.3,-75.53,-79.06,103.06,134.74,189.81,118.89
20,100,-78.77,-71.39,-79.36,-76.28,99.34,138.07,184.42,118.59
20,101,-74.97,-70.64,-80.11,-78.78,102.47,135.06,184.38,116.92
20,102,-77.03,-69.87,-77.87,-84.16,100.93,133.02,181.01,120.72
20,103,-77.04,-72.3,-76.97,-78.76,95.62,130.0,176.32,113.33
20,104,-80.22,-67.6,-78.79,-79.24,102.75,132.99,190.67,121.67
20,105,-81.61,-69.59,-80.16,-75.37,103.69,139.4,192.75,109.67
20,106,-81.42,-68.33,-77.66,-70.1,100.24,130.83,190.01,104.31
20,107,-81.99,-70.95,-71.54,-77.71,106.3,139.45,183.69,115.62
20,108,-77.2,-69.32,-74.62,-81.21,101.96,137.53,188.15,116.55
20,109,-78.22,-71.41,-84.58,-78.96,99.79,140.67,202.75,120.73
20,110,-82.93,-66.38,-80.3,-72.59,107.45,127.48,191.76,112.18
20,111,-72.46,-72.88,-79.23,-77.48,92.85,140.39,182.05,109.07
20,112,-77.09,-75.48,-83.74,-76.07,101.33,139.76,197.71,111.74
20,113,-89.15,-66.43,-74.35,-77.82,-1.0,134.42,179.4,118.03
20,114,-81.15,-68.11,-83.89,-74.39,104.88,129.85,197.07,108.41
20,115,-85.76,-68.41,-83.97,-76.32,-1.0,127.14,198.12,110.26
